filename,dataset,path
106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out
109.test.csv@1.out,MITDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MITDB\109.test.csv@1.out
10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out
110_UCR_Anomaly_2sddb40_35000_56600_56900.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\110_UCR_Anomaly_2sddb40_35000_56600_56900.out
111.test.csv@2.out,MITDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MITDB\111.test.csv@2.out
117.test.csv@2.out,MITDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MITDB\117.test.csv@2.out
119.test.csv@1.out,MITDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MITDB\119.test.csv@1.out
11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out
11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out
130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out
13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out
140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out
143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out
15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out
160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out
16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out
180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out
182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out
183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out
189_UCR_Anomaly_resperation3_45000_158250_158251.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\189_UCR_Anomaly_resperation3_45000_158250_158251.out
191_UCR_Anomaly_resperation9_38000_143411_143511.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\191_UCR_Anomaly_resperation9_38000_143411_143511.out
195_UCR_Anomaly_sel840mECG1_17000_51370_51740.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out
2.test.out,MGAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MGAB\2.test.out
205_UCR_Anomaly_CHARISfive_9812_28995_29085.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\205_UCR_Anomaly_CHARISfive_9812_28995_29085.out
20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out
20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out
210.test.csv@1.out,MITDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MITDB\210.test.csv@1.out
214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out
219.test.csv@2.out,MITDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MITDB\219.test.csv@2.out
225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out
226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out
22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out
22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out
241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out
242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out
247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.txt,KDD21,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\KDD21\247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out
26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out
31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out
35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out
35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out
41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out
47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out
48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,GHL,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\GHL\48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out
8.test.out,MGAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MGAB\8.test.out
802.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\802.test.csv@1.out
808.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\808.test.csv@1.out
811.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\811.test.csv@1.out
820.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\820.test.csv@2.out
826.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\826.test.csv@1.out
841.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\841.test.csv@1.out
841.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\841.test.csv@2.out
842.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\842.test.csv@2.out
847.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\847.test.csv@2.out
851.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\851.test.csv@1.out
854.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\854.test.csv@2.out
855.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\855.test.csv@2.out
856.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\856.test.csv@1.out
857.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\857.test.csv@1.out
866.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\866.test.csv@2.out
871.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\871.test.csv@2.out
875.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\875.test.csv@2.out
882.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\882.test.csv@2.out
883.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\883.test.csv@1.out
888.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\888.test.csv@2.out
890.test.csv@2.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\890.test.csv@2.out
KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,IOPS,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\IOPS\KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out
KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,IOPS,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\IOPS\KPI-431a8542-c468-3988-a508-3afd06a218da.test.out
KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,IOPS,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\IOPS\KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out
KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,IOPS,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\IOPS\KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out
KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,IOPS,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\IOPS\KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out
MBA_ECG805_data.out,ECG,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\ECG\MBA_ECG805_data.out
NAB_data_CloudWatch_10.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_CloudWatch_10.out
NAB_data_CloudWatch_12.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_CloudWatch_12.out
NAB_data_CloudWatch_17.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_CloudWatch_17.out
NAB_data_Exchange_5.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_Exchange_5.out
NAB_data_Traffic_2.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_Traffic_2.out
NAB_data_Traffic_4.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_Traffic_4.out
NAB_data_Traffic_5.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_Traffic_5.out
NAB_data_art1_3.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_art1_3.out
NAB_data_tweets_1.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_tweets_1.out
NAB_data_tweets_6.out,NAB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\NAB\NAB_data_tweets_6.out
S02R01E0.test.csv@6.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S02R01E0.test.csv@6.out
S03R01E1.test.csv@2.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S03R01E1.test.csv@2.out
S03R02E0.test.csv@2.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S03R02E0.test.csv@2.out
S09R01E0.test.csv@2.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S09R01E0.test.csv@2.out
S09R01E0.test.csv@5.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S09R01E0.test.csv@5.out
S09R01E0.test.csv@6.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S09R01E0.test.csv@6.out
S09R01E2.test.csv@4.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S09R01E2.test.csv@4.out
S09R01E4.test.csv@2.out,Daphnet,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\Daphnet\S09R01E4.test.csv@2.out
S1-ADL1.test.csv@94.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL1.test.csv@94.out
S1-ADL2.test.csv@108.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL2.test.csv@108.out
S1-ADL2.test.csv@115.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL2.test.csv@115.out
S1-ADL2.test.csv@44.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL2.test.csv@44.out
S1-ADL2.test.csv@52.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL2.test.csv@52.out
S1-ADL2.test.csv@77.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL2.test.csv@77.out
S1-ADL2.test.csv@93.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL2.test.csv@93.out
S1-ADL3.test.csv@114.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@114.out
S1-ADL3.test.csv@124.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@124.out
S1-ADL3.test.csv@126.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@126.out
S1-ADL3.test.csv@132.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@132.out
S1-ADL3.test.csv@45.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@45.out
S1-ADL3.test.csv@52.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@52.out
S1-ADL3.test.csv@67.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@67.out
