filename,dataset,path
117.test.csv@1.out,MITDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\MITDB\117.test.csv@1.out
S1-ADL4.test.csv@17.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL4.test.csv@17.out
S4-ADL4.test.csv@94.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL4.test.csv@94.out
S1-ADL2.test.csv@89.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL2.test.csv@89.out
S4-ADL2.test.csv@128.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL2.test.csv@128.out
S2-ADL2.test.csv@91.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL2.test.csv@91.out
S1-ADL5.test.csv@112.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL5.test.csv@112.out
S2-ADL2.test.csv@93.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL2.test.csv@93.out
S2-ADL3.test.csv@93.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL3.test.csv@93.out
S1-ADL3.test.csv@114.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@114.out
S2-ADL4.test.csv@55.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL4.test.csv@55.out
S2-ADL2.test.csv@40.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL2.test.csv@40.out
S3-ADL3.test.csv@92.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S3-ADL3.test.csv@92.out
S2-ADL5.test.csv@94.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL5.test.csv@94.out
S1-ADL4.test.csv@39.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL4.test.csv@39.out
S2-ADL2.test.csv@101.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL2.test.csv@101.out
S1-ADL5.test.csv@122.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL5.test.csv@122.out
S2-ADL1.test.csv@120.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL1.test.csv@120.out
S2-ADL2.test.csv@125.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL2.test.csv@125.out
S2-ADL4.test.csv@78.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL4.test.csv@78.out
S2-ADL2.test.csv@77.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL2.test.csv@77.out
S1-ADL4.test.csv@98.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL4.test.csv@98.out
S4-ADL5.test.csv@118.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL5.test.csv@118.out
S2-ADL4.test.csv@92.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL4.test.csv@92.out
S4-ADL2.test.csv@127.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL2.test.csv@127.out
S1-ADL3.test.csv@67.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@67.out
S4-ADL5.test.csv@4.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL5.test.csv@4.out
S1-ADL1.test.csv@93.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL1.test.csv@93.out
S1-ADL5.test.csv@125.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL5.test.csv@125.out
S4-ADL5.test.csv@55.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL5.test.csv@55.out
S2-ADL4.test.csv@89.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL4.test.csv@89.out
S1-ADL3.test.csv@115.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@115.out
S4-ADL2.test.csv@125.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL2.test.csv@125.out
S4-ADL5.test.csv@125.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL5.test.csv@125.out
S3-ADL4.test.csv@130.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S3-ADL4.test.csv@130.out
S2-ADL3.test.csv@40.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL3.test.csv@40.out
S4-ADL2.test.csv@81.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL2.test.csv@81.out
S1-ADL5.test.csv@131.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL5.test.csv@131.out
S1-ADL5.test.csv@114.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL5.test.csv@114.out
S2-ADL4.test.csv@80.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL4.test.csv@80.out
S4-ADL5.test.csv@89.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S4-ADL5.test.csv@89.out
S2-ADL5.test.csv@89.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL5.test.csv@89.out
S2-ADL2.test.csv@126.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S2-ADL2.test.csv@126.out
S1-ADL3.test.csv@111.out,OPPORTUNITY,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\OPPORTUNITY\S1-ADL3.test.csv@111.out
machine-3-3.test.csv@6.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-3-3.test.csv@6.out
machine-2-6.test.csv@16.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-2-6.test.csv@16.out
machine-2-7.test.csv@23.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-2-7.test.csv@23.out
machine-2-1.test.csv@22.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-2-1.test.csv@22.out
machine-2-1.test.csv@21.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-2-1.test.csv@21.out
machine-3-6.test.csv@20.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-3-6.test.csv@20.out
machine-1-2.test.csv@4.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-1-2.test.csv@4.out
machine-1-5.test.csv@23.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-1-5.test.csv@23.out
machine-1-5.test.csv@22.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-1-5.test.csv@22.out
machine-1-5.test.csv@16.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-1-5.test.csv@16.out
machine-2-7.test.csv@25.out,SMD,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SMD\machine-2-7.test.csv@25.out
845.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\845.test.csv@1.out
827.test.csv@1.out,SVDB,C:\Users\gkost\thesis_timeseries\TSB-UAD\data\TSB-UAD-Public\SVDB\827.test.csv@1.out
